EMPLOYEE_ID,RATINGS_2021,JOB_FAMILY_GROUP,MANAGER_ID,GENDER,TERMINATION_TYPE,STATUS,JOB_PROFILE_NAME,JOB_FAMILY_DESC,WORK_ADDRESS_COUNTRY,engagement_score,risk_score,Promotional_Opportunities,Relationship_with_manager
1259606,Not Rated,Information Technology,1159014,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United Kingdom,17,-9999,-9999,-9999
1216550,On Track,Information Technology,1055266,None,Voluntary,Terminated,Administrator - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,32,-9999,-9999,-9999
800869,On Track,Project Management Group,852983,Female,Voluntary,Terminated,Senior Project Manager,PROJECT MANAGEMENT,United States of America,12,-9999,1,1
1115209,On Track,"Legal, Compliance & Risk",1159700,Male,Voluntary,Terminated,Risk Management -Lead Specialist,RISK MANAGEMENT,Australia,40,-9999,-9999,-9999
1188920,On Track,Information Technology,1229569,Male,Voluntary,Terminated,Senior Specialist - Network Operations,NETWORK OPERATIONS,Australia,36,-9999,2,-1
624799,Stand Out,"Legal, Compliance & Risk",615693,Female,Voluntary,Terminated,Chief Compliance Officer Geography/Specialty/LOB,COMPLIANCE,United States of America,34,-9999,1,1
1119999,On Track,Finance,1062206,Female,Voluntary,Terminated,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,Australia,81,-9999,-9999,-9999
1217147,On Track,Information Technology,1172752,Male,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,36,-9999,1,1
1200235,On Track,Information Technology,859676,Female,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,17,-9999,-9999,-9999
1226007,Stand Out,Information Technology,1172977,Male,Voluntary,Terminated,Applications Development Administrator,APPLICATIONS DEVELOPMENT,India,25,-9999,1,-1
1249347,On Track,Information Technology,1115057,Male,Involuntary,Terminated,Leader - Applications Development,APPLICATIONS DEVELOPMENT,United States of America,0,-9999,-9999,-9999
1240706,On Track,Finance,518313,Male,Voluntary,Terminated,Associate Accountant,GENERAL ACCOUNTING,Philippines,11,-9999,-9999,-9999
1115057,On Track,Information Technology,1233345,Male,Involuntary,Terminated,Leader - IT Management,IT MANAGEMENT,United States of America,61,-9999,-9999,-9999
1115058,On Track,Information Technology,1115057,Male,Involuntary,Terminated,Director - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,0,-9999,-9999,-9999
1068685,On Track,Information Technology,1251507,Female,Involuntary,Terminated,Director - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,61,-9999,-9999,-9999
1121151,On Track,Information Technology,1249347,Male,Involuntary,Terminated,Senior IT Project Manager,IT PROJECT MANAGEMENT,United States of America,39,-9999,-9999,-9999
1073451,On Track,Information Technology,518586,Male,Voluntary,Terminated,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,Malaysia,53,-9999,-9999,-9999
1249891,Not Rated,Office & Business Administration Services,1228110,None,Voluntary,Terminated,Clerical Analyst,CLERICAL,Philippines,82,-9999,2,2
1262755,Not Rated,Information Technology,1172770,Female,Involuntary,Terminated,Analyst - IT Product Support,IT PRODUCT SUPPORT,India,41,-9999,-9999,-9999
1164256,On Track,Finance,1169532,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,Poland,82,-9999,-9999,-9999
1169143,On Track,Human Resources,1160965,Female,Involuntary,Terminated,Senior HR Business Partner,HR BUSINESS PARTNERS,United Kingdom,18,-9999,-9999,-9999
591497,Off Track,Information Technology,106634,Female,Involuntary,Terminated,Senior Specialist - IT Product Support,IT PRODUCT SUPPORT,United States of America,78,-9999,-9999,-9999
1119246,On Track,Finance,1069862,Female,Voluntary,Terminated,Accountant,GENERAL ACCOUNTING,Poland,39,-9999,2,2
1122511,On Track,Information Technology,1249347,Male,Involuntary,Terminated,Senior Applications Developer,APPLICATIONS DEVELOPMENT,United States of America,39,-9999,2,-1
1209079,On Track,Information Technology,781442,Male,Involuntary,Terminated,Senior Manager - IT Product Management,IT PRODUCT MANAGEMENT,United Kingdom,28,-9999,-9999,-9999
1102632,On Track,Information Technology,793729,Male,Involuntary,Terminated,Senior Specialist - IT Risk Management,IT RISK MANAGEMENT,United Kingdom,86,-9999,-9999,-9999
1057174,On Track,Information Technology,1017187,Male,Involuntary,Terminated,Leader - IT Project Management,IT PROJECT MANAGEMENT,United States of America,77,-9999,-9999,-9999
1115177,On Track,Information Technology,1115058,Male,Involuntary,Terminated,Director - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,61,-9999,-9999,-9999
1174908,On Track,Information Technology,793729,Male,Involuntary,Terminated,Manager - IT Systems Engineering,IT SYSTEMS ENGINEERING,United Kingdom,86,-9999,-9999,-9999
520943,On Track,Finance,521284,Female,Voluntary,Terminated,Associate Accountant,GENERAL ACCOUNTING,Belgium,42,-9999,-9999,-9999
628691,On Track,Human Resources,1017403,Male,Voluntary,Terminated,Senior Payroll Manager,PAYROLL,United States of America,70,-9999,-1,-1
1040814,On Track,Finance,709810,Female,Voluntary,Terminated,Accounting Manager,GENERAL ACCOUNTING,China,15,-9999,-1,2
1040814,On Track,Finance,709810,Female,Voluntary,Terminated,Accounting Manager,GENERAL ACCOUNTING,China,15,-9999,0,2
1168394,Stand Out,Human Resources,1161468,Female,Voluntary,Terminated,Talent Acquisition Recruiter,TALENT ACQUISITION,United Kingdom,82,-9999,1,-1
1209545,On Track,Finance,843021,Male,Involuntary,Terminated,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,United Kingdom,23,-9999,-9999,-9999
1261131,Not Rated,Finance,1112864,Not Declared,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Poland,86,-9999,-9999,-9999
1220102,On Track,Information Technology,1221976,None,Voluntary,Terminated,Database Administrator,DATABASE ADMINISTRATION,India,12,-9999,-9999,-9999
1173427,On Track,Information Technology,1231146,Male,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,17,-9999,1,1
1187395,On Track,Information Technology,661677,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,20,-9999,-9999,-9999
1170721,On Track,Information Technology,1003574,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,6,-9999,0,2
1213092,On Track,"Legal, Compliance & Risk",1236067,Female,Voluntary,Terminated,Compliance Officer,COMPLIANCE,Australia,81,-9999,-9999,-9999
1157929,Stand Out,Human Resources,1118528,Female,Voluntary,Terminated,HR Generalist,HR BUSINESS PARTNERS,India,24,-9999,1,0
1260081,Not Rated,Information Technology,1172613,Female,Voluntary,Terminated,IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,India,29,-9999,-9999,-9999
1239297,Off Track,Finance,1111150,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,United Kingdom,54,-9999,1,2
1256926,Not Rated,Human Resources,1224014,Male,Voluntary,Terminated,Senior Payroll Analyst,PAYROLL,India,42,-9999,-9999,-9999
1221662,On Track,Information Technology,1049708,Male,Voluntary,Terminated,Database Administration Coordinator,DATABASE ADMINISTRATION,India,4,-9999,-9999,-9999
1201163,Off Track,Finance,616955,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,United States of America,64,-9999,-1,-1
1197968,On Track,Human Resources,1116846,Male,Voluntary,Terminated,Senior HRSS Operations Analyst,HR SHARED SERVICES OPERATIONS,India,32,-9999,-9999,-9999
1213117,On Track,Information Technology,1071668,Male,Voluntary,Terminated,Analyst - IT Product Development,IT PRODUCT DEVELOPMENT,Ireland,8,-9999,0,-1
1212191,On Track,Human Resources,1122735,Female,Voluntary,Terminated,Compensation Specialist,COMPENSATION,United Kingdom,31,-9999,-9999,-9999
1251745,Not Rated,Finance,1178486,Male,Involuntary,Terminated,Audit Supervisor,INTERNAL AUDIT,Australia,15,-9999,-9999,-9999
835452,On Track,Information Technology,1121157,Male,Voluntary,Terminated,Senior Applications Developer,APPLICATIONS DEVELOPMENT,Colombia,79,-9999,-9999,-9999
1231899,Stand Out,Information Technology,1244677,Female,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,35,-9999,-9999,-9999
1092473,Stand Out,Finance,1068473,Male,Voluntary,Terminated,Senior Director - Tax Advisory,TAX ADVISORY,United States of America,21,-9999,1,-1
1194242,On Track,Operations,1192253,Female,Voluntary,Terminated,Senior Analyst - Metrics - Analytics and Reporting,"METRICS, ANALYTICS & REPORTING",Ireland,66,-9999,1,1
1223140,On Track,Human Resources,1003513,Female,Voluntary,Terminated,Internal HR Consultant,INTERNAL HR CONSULTING,United States of America,9,-9999,1,2
1161104,Stand Out,Human Resources,1227841,Female,Voluntary,Terminated,HR Generalist,HR BUSINESS PARTNERS,India,77,-9999,1,2
1153828,Stand Out,Operations,1069392,Female,Voluntary,Terminated,Specialist - Data Management,DATA MANAGEMENT,Ireland,46,-9999,-1,0
709695,On Track,Information Technology,1069161,Male,Voluntary,Terminated,Specialist - Systems Administration,SYSTEMS ADMINISTRATION,Singapore,31,-9999,-9999,-9999
1244611,Not Rated,Information Technology,1245059,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,23,-9999,2,2
1058365,On Track,Human Resources,1192376,Male,Voluntary,Terminated,HRSS Operations Manager,HR SHARED SERVICES OPERATIONS,Brazil,70,-9999,1,-1
1069707,Stand Out,Information Technology,760636,Male,Voluntary,Terminated,Manager - IT Product Management,IT PRODUCT MANAGEMENT,Canada,95,-9999,-9999,-9999
1215338,On Track,Information Technology,789648,Male,Voluntary,Terminated,Manager - Applications Development,APPLICATIONS DEVELOPMENT,Canada,36,-9999,-9999,-9999
1204151,On Track,Human Resources,1226801,Female,Voluntary,Terminated,Senior Talent Acquisition Management Manager,TALENT ACQUISITION MANAGEMENT,United States of America,71,-9999,-9999,-9999
755541,On Track,Information Technology,573969,Male,Voluntary,Terminated,Senior Analyst - Data Engineering,DATA ENGINEERING,United States of America,5,-9999,-9999,-9999
1043133,On Track,Human Resources,1209221,Male,Voluntary,Terminated,Senior HRSS Operations Analyst,HR SHARED SERVICES OPERATIONS,India,54,-9999,-9999,-9999
1116296,On Track,Information Technology,703139,Male,Voluntary,Terminated,Senior Leader - IT Management,IT MANAGEMENT,United States of America,8,-9999,1,2
1256947,Not Rated,Communications,1173637,Female,Voluntary,Terminated,Internal Communications - Lead Specialist,INTERNAL COMMUNICATIONS,India,36,-9999,0,0
1224602,On Track,Human Resources,1211269,Female,Voluntary,Terminated,Senior Global Mobility Analyst,GLOBAL MOBILITY,United Kingdom,6,-9999,0,-1
1219938,Stand Out,Information Technology,1221976,None,Voluntary,Terminated,Database Administrator,DATABASE ADMINISTRATION,India,12,-9999,-1,2
1224340,Off Track,Information Technology,1173022,Male,Voluntary,Terminated,Senior IT Business Analyst,BUSINESS ANALYSIS,India,87,-9999,-9999,-9999
1259815,Not Rated,Information Technology,1221976,Male,Voluntary,Terminated,Database Administrator,DATABASE ADMINISTRATION,India,12,-9999,-9999,-9999
1254580,Not Rated,Human Resources,1187955,None,Voluntary,Terminated,HRSS Operations Associate,HR SHARED SERVICES OPERATIONS,Philippines,97,-9999,-9999,-9999
1097010,On Track,Information Technology,1248115,Female,Voluntary,Terminated,Senior IT Business Analyst,BUSINESS ANALYSIS,India,71,-9999,-9999,-9999
1173415,On Track,Finance,1182828,Female,Voluntary,Terminated,Analyst - Accounting Operations,ACCOUNTING OPERATIONS,India,42,-9999,-9999,-9999
1235004,On Track,Information Technology,1229569,Male,Voluntary,Terminated,Specialist - Network Operations,NETWORK OPERATIONS,Australia,36,-9999,0,0
1203507,On Track,Information Technology,859675,Female,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,78,-9999,1,1
1102650,Stand Out,"Legal, Compliance & Risk",875220,Female,Voluntary,Terminated,Lead Compliance Officer Geography/Specialty/LOB,COMPLIANCE,United States of America,71,-9999,-9999,-9999
1172914,On Track,Finance,1172623,Male,Voluntary,Terminated,Specialist - FP&A,FINANCIAL PLANNING & ANALYSIS,India,97,-9999,1,2
1256478,Not Rated,Information Technology,1186794,Female,Involuntary,Terminated,Lead Specialist - IT Program Management (inactive),IT PROGRAM MANAGEMENT (INACTIVE),United States of America,91,-9999,-9999,-9999
1241425,On Track,Finance,1160612,Female,Involuntary,Terminated,Senior Accountant,GENERAL ACCOUNTING,France,31,-9999,-9999,-9999
1070549,On Track,Information Technology,775074,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Brazil,95,-9999,-9999,-9999
1159855,On Track,Information Technology,650545,Female,Voluntary,Terminated,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Canada,99,-9999,-9999,-9999
1017010,Not Rated,Human Resources,1192687,Female,Involuntary,Terminated,HR Generalist,HR BUSINESS PARTNERS,Canada,87,-9999,-9999,-9999
1175398,Stand Out,Information Technology,1175911,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Singapore,19,-9999,0,1
1193564,On Track,Information Technology,1255476,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,89,-9999,-9999,-9999
1231140,On Track,Information Technology,1222260,Male,Voluntary,Terminated,Database Administration Coordinator,DATABASE ADMINISTRATION,India,51,-9999,-9999,-9999
1227166,On Track,Information Technology,843655,Female,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,30,-9999,1,2
1216650,On Track,Human Resources,753324,Female,Voluntary,Terminated,Lead Compensation Specialist,COMPENSATION,United States of America,70,-9999,-9999,-9999
1167093,On Track,Information Technology,1023747,Female,Voluntary,Terminated,Director - IT Product Management,IT PRODUCT MANAGEMENT,United States of America,98,-9999,-1,-1
1259841,Not Rated,Human Resources,1017403,Male,Involuntary,Terminated,Senior HRSS Operations Manager,HR SHARED SERVICES OPERATIONS,Poland,70,-9999,-9999,-9999
763950,On Track,Information Technology,746438,Male,Voluntary,Terminated,Senior Manager - IT Project Management,IT PROJECT MANAGEMENT,Canada,47,-9999,1,1
872934,On Track,Human Resources,1070954,Male,Voluntary,Terminated,Senior Compensation Specialist,COMPENSATION,United States of America,17,-9999,1,2
612464,On Track,Information Technology,771866,Male,Voluntary,Terminated,Lead Database Administration Specialist,DATABASE ADMINISTRATION,United States of America,59,-9999,2,-1
1208001,Stand Out,Finance,1047769,Male,Voluntary,Terminated,Finance Manager - FP&A,FINANCIAL PLANNING & ANALYSIS,Mexico,44,-9999,-9999,-9999
1112367,On Track,"Legal, Compliance & Risk",703540,Female,Voluntary,Terminated,Counsel,ATTORNEYS,United Kingdom,98,-9999,-9999,-9999
1053227,On Track,Finance,1153463,Female,Voluntary,Terminated,Accounting Supervisor,GENERAL ACCOUNTING,United Arab Emirates,67,0.396027569,-9999,-9999
650562,On Track,Information Technology,1255564,Male,Voluntary,Terminated,Manager - IT Product Support,IT PRODUCT SUPPORT,Canada,88,-9999,-9999,-9999
1249079,Not Rated,Human Resources,1215573,Male,Voluntary,Terminated,Payroll Administrator,PAYROLL,India,60,-9999,-9999,-9999
1246000,Not Rated,Information Technology,1110495,Male,Voluntary,Terminated,Manager - Applications Development,APPLICATIONS DEVELOPMENT,Australia,88,-9999,-9999,-9999
1197860,On Track,Information Technology,1082850,Female,Voluntary,Terminated,Applications Developer,APPLICATIONS DEVELOPMENT,Australia,3,-9999,1,-1
1252892,Not Rated,Information Technology,1258275,Female,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,85,-9999,-9999,-9999
1018015,On Track,Information Technology,775359,Female,Voluntary,Terminated,Specialist - IT Product Support,IT PRODUCT SUPPORT,Australia,27,-9999,-1,-1
1081694,On Track,Project Management Group,861793,Male,Voluntary,Terminated,Manager - Project Management,PROJECT MANAGEMENT,United Kingdom,95,-9999,0,-1
1257733,Not Rated,Human Resources,1154406,None,Voluntary,Terminated,HRIS Specialist,HRIS,Poland,50,-9999,-1,-1
1080723,Stand Out,Information Technology,1188220,Female,Voluntary,Terminated,Specialist - IT Quality Assurance,IT QUALITY & ASSURANCE TESTING,United States of America,5,-9999,-9999,-9999
832294,On Track,Procurement,1002368,Female,Voluntary,Terminated,Specialist - Global Sourcing,GLOBAL SOURCING,United States of America,98,-9999,1,2
1229271,Off Track,Information Technology,1231512,Male,Voluntary,Terminated,Team Lead - IT Quality Assurance,IT QUALITY & ASSURANCE TESTING,India,40,-9999,1,2
1227541,On Track,Information Technology,1258033,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,81,-9999,1,1
1237456,On Track,Human Resources,1209221,Male,Voluntary,Terminated,HR Operations Administrator,HR OPERATIONS,India,54,-9999,1,1
1078159,On Track,Finance,1179283,Female,Voluntary,Terminated,Supervisor - Tax Operations,TAX OPERATIONS,United Kingdom,88,-9999,-1,-1
1063834,On Track,Information Technology,1003574,Male,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,6,-9999,-9999,-9999
1224294,On Track,Finance,1105650,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,82,-9999,1,1
1219599,On Track,Information Technology,1172752,Female,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,36,-9999,0,2
1063071,On Track,Information Technology,1039967,Male,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,57,-9999,1,1
1179585,On Track,Finance,1204017,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,Malaysia,35,-9999,-9999,-9999
1155198,On Track,Finance,1023822,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,59,-9999,1,1
1258876,Not Rated,Human Resources,1224014,Female,Voluntary,Terminated,Payroll Analyst,PAYROLL,India,42,-9999,-9999,-9999
1213436,On Track,Human Resources,1161468,Female,Voluntary,Terminated,Talent Acquisition Recruiter,TALENT ACQUISITION,United Kingdom,82,-9999,-9999,-9999
1217782,On Track,Information Technology,1222464,Male,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,67,-9999,-9999,-9999
801633,On Track,Human Resources,769098,Female,Voluntary,Terminated,Senior People Partner I,PEOPLE ADVISORY,United Kingdom,84,-9999,-9999,-9999
1163069,On Track,Operations,1192253,Female,Voluntary,Terminated,Senior Analyst - Metrics - Analytics and Reporting,"METRICS, ANALYTICS & REPORTING",Ireland,66,-9999,-9999,-9999
1172844,On Track,Information Technology,1172677,Male,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,46,-9999,1,-1
1191987,On Track,Finance,706695,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Ireland,58,-9999,-1,-1
1159660,Stand Out,Information Technology,1087551,Male,Voluntary,Terminated,Manager - IT Risk Management,IT RISK MANAGEMENT,Mexico,77,-9999,-9999,-9999
1034483,Not Rated,Finance,1069874,Male,Voluntary,Terminated,Accountant,GENERAL ACCOUNTING,United States of America,39,-9999,0,1
1034483,Not Rated,Finance,1069874,Male,Voluntary,Terminated,Accountant,GENERAL ACCOUNTING,United States of America,39,-9999,1,-1
1231143,On Track,Information Technology,1258860,None,Voluntary,Terminated,Database Administration Coordinator,DATABASE ADMINISTRATION,India,83,-9999,-9999,-9999
1188382,On Track,Finance,1212916,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,Mexico,17,-9999,-9999,-9999
1187959,On Track,Human Resources,1187958,Female,Voluntary,Terminated,HRSS Operations Associate,HR SHARED SERVICES OPERATIONS,Philippines,37,-9999,1,-1
1253683,Not Rated,Operations,1071668,Male,Voluntary,Terminated,Specialist - Metrics - Analytics and Reporting,"METRICS, ANALYTICS & REPORTING",Ireland,8,-9999,-9999,-9999
1086679,On Track,Finance,762301,Male,Voluntary,Terminated,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,44,-9999,1,1
1092446,Stand Out,Human Resources,1168445,Female,Voluntary,Terminated,Senior HR Manager,REGIONAL HR,United States of America,8,-9999,-1,-1
1251510,Not Rated,Information Technology,828574,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,25,-9999,1,2
1227367,Stand Out,Information Technology,1172877,Male,Voluntary,Terminated,Team Lead - Applications Development,APPLICATIONS DEVELOPMENT,India,70,-9999,-9999,-9999
1061867,On Track,Information Technology,866916,Female,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,94,-9999,0,0
1261098,Not Rated,Human Resources,1192034,Male,Voluntary,Terminated,HRSS Operations Associate,HR SHARED SERVICES OPERATIONS,Philippines,12,-9999,-9999,-9999
1250352,Not Rated,Human Resources,1224014,Male,Voluntary,Terminated,Payroll Analyst,PAYROLL,India,42,-9999,-9999,-9999
1263131,Not Rated,Finance,1214834,Female,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,United Kingdom,80,-9999,-9999,-9999
1221334,On Track,Information Technology,1240749,Female,Voluntary,Terminated,Database Administration Coordinator,DATABASE ADMINISTRATION,India,52,-9999,-9999,-9999
1221722,On Track,Human Resources,1015327,Male,Voluntary,Terminated,Senior HR Management Specialist,HR MANAGEMENT,United States of America,46,-9999,1,2
1153183,Stand Out,Finance,588563,Female,Voluntary,Terminated,Audit Director,INTERNAL AUDIT,United States of America,79,-9999,-1,-1
766607,On Track,"Legal, Compliance & Risk",769809,Female,Voluntary,Terminated,Senior Specialist -Contract Administration,CONTRACT ADMINISTRATION,United States of America,17,-9999,1,-1
1045528,On Track,Finance,523785,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Colombia,2,-9999,-9999,-9999
1172888,On Track,Information Technology,1173118,Male,Voluntary,Terminated,Senior IT Business Analyst,BUSINESS ANALYSIS,India,68,-9999,0,2
1212077,On Track,Finance,1178969,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,70,-9999,-9999,-9999
1230432,Not Rated,Information Technology,647105,Female,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,23,-9999,1,-1
1226853,On Track,Information Technology,793729,Female,Voluntary,Terminated,IT Project Manager,IT PROJECT MANAGEMENT,United Kingdom,86,-9999,-9999,-9999
1189850,On Track,Human Resources,1180706,Female,Involuntary,Terminated,Payroll Specialist,PAYROLL,United Kingdom,9,-9999,-9999,-9999
1081590,Stand Out,Finance,1169979,Female,Involuntary,Terminated,Specialist - Financial Controls,FINANCIAL CONTROLS,United Kingdom,77,-9999,-9999,-9999
1172942,On Track,Information Technology,1173583,Male,Voluntary,Terminated,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,49,-9999,-9999,-9999
1165401,Stand Out,Finance,707933,Female,Voluntary,Terminated,Region Controller II,REGIONAL CONTROLLERSHIP,United Kingdom,85,-9999,-1,-1
1072006,On Track,Human Resources,1036968,Male,Involuntary,Terminated,Lead Internal HR Consultant,INTERNAL HR CONSULTING,United States of America,96,-9999,-9999,-9999
1215544,On Track,Information Technology,1053790,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,82,-9999,-9999,-9999
1260795,Not Rated,Finance,1100988,None,Involuntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Poland,74,-9999,-9999,-9999
610400,On Track,Information Technology,792276,Male,Voluntary,Terminated,Senior Manager - IT Audit,IT AUDIT,United States of America,26,-9999,2,-1
1182088,On Track,Information Technology,1233345,Male,Involuntary,Terminated,Lead Specialist - IT Product Management,IT PRODUCT MANAGEMENT,United Kingdom,61,-9999,-9999,-9999
772357,Off Track,"Legal, Compliance & Risk",1156201,Male,Involuntary,Terminated,Specialist - Business Resiliency,BUSINESS RESILIENCY,United States of America,44,-9999,-9999,-9999
843378,On Track,Human Resources,612136,Female,Voluntary,Terminated,Senior People Partner I,PEOPLE ADVISORY,United States of America,68,-9999,-9999,-9999
1120581,Stand Out,Finance,1157588,Male,Voluntary,Terminated,Accounting Supervisor,GENERAL ACCOUNTING,Poland,69,-9999,-9999,-9999
744075,On Track,Finance,1202461,Female,Voluntary,Terminated,Associate Accountant,GENERAL ACCOUNTING,Canada,11,-9999,-1,-1
754082,On Track,Human Resources,1106305,Female,Involuntary,Terminated,Senior HR Business Partner,HR BUSINESS PARTNERS,Mexico,65,-9999,-9999,-9999
1024949,On Track,Human Resources,759945,Female,Voluntary,Terminated,HR Operations Specialist,HR OPERATIONS,Japan,45,-9999,1,2
1208161,On Track,Finance,1023822,Male,Voluntary,Terminated,Analyst - Accounting Operations,ACCOUNTING OPERATIONS,Malaysia,59,-9999,-9999,-9999
1250357,Not Rated,Finance,1119751,Female,Voluntary,Terminated,Senior Manager - Finance Management,FINANCE MANAGEMENT,Botswana,44,-9999,1,1
1203108,On Track,Human Resources,1167843,Female,Voluntary,Terminated,Lead Learning & Development Specialist,LEARNING & DEVELOPMENT,Australia,46,-9999,1,-1
874841,On Track,Human Resources,740217,Male,Involuntary,Terminated,Learning & Development Expert,LEARNING & DEVELOPMENT,United Kingdom,61,-9999,-9999,-9999
871012,On Track,Finance,509707,Female,Voluntary,Terminated,Associate II - Treasury Accounting,TREASURY ACCOUNTING,United Kingdom,8,-9999,1,1
1207943,On Track,Finance,764731,Male,Voluntary,Terminated,Senior Analyst - Accounting Operations,ACCOUNTING OPERATIONS,Poland,49,-9999,2,-1
1116643,On Track,Human Resources,1166567,Female,Voluntary,Terminated,Senior Talent Acquisition Consultant,TALENT ACQUISITION,United States of America,8,-9999,0,2
1239649,On Track,"Legal, Compliance & Risk",1172953,Male,Voluntary,Terminated,Senior Analyst - Contract Administration,CONTRACT ADMINISTRATION,India,56,-9999,1,-1
851641,On Track,Information Technology,1019447,Male,Involuntary,Terminated,Senior Analyst - Data Center Operations,DATA CENTER OPERATIONS,United Kingdom,99,-9999,-9999,-9999
1215534,On Track,Information Technology,1248115,Male,Voluntary,Terminated,Senior IT Business Analyst,BUSINESS ANALYSIS,India,71,-9999,-9999,-9999
1215324,On Track,"Legal, Compliance & Risk",1025160,Male,Voluntary,Terminated,Compliance Officer,COMPLIANCE,United Kingdom,82,-9999,-9999,-9999
1169348,On Track,Information Technology,1163123,Male,Voluntary,Terminated,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Switzerland,84,-9999,-1,-1
1210410,On Track,Finance,1107864,Male,Voluntary,Terminated,Staff Accountant II,GENERAL ACCOUNTING,Poland,74,-9999,-9999,-9999
1151782,On Track,Finance,1113118,Female,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Poland,39,-9999,-9999,-9999
609058,On Track,Information Technology,1034233,Male,Involuntary,Terminated,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,35,-9999,-9999,-9999
846570,On Track,Human Resources,800669,Female,Involuntary,Terminated,Talent and Learning (Hybrid) Leader,TALENT & LEARNING (HYBRID),United States of America,8,-9999,-9999,-9999
1256364,Not Rated,Information Technology,1172877,Male,Voluntary,Terminated,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,70,-9999,1,2
1260078,Not Rated,Finance,849052,Male,Voluntary,Terminated,Staff Accountant I,GENERAL ACCOUNTING,Canada,22,-9999,2,2
1074502,On Track,Human Resources,1056854,Female,Voluntary,Terminated,Talent and Learning (Hybrid) Manager,TALENT & LEARNING (HYBRID),United States of America,3,-9999,1,1
